hierarchy,name,description
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > polymerase chain reaction pcr and reverse transcriptase polymerase chain reaction rt pcr products > reverse transcriptase polymerase chain reaction rt pcr kits",reverse transcriptase polymerase chain reaction rt pcr kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > polymerase chain reaction pcr and reverse transcriptase polymerase chain reaction rt pcr products > thermostable deoxyribonucleic acid dna polymerases or kits",thermostable deoxyribonucleic acid dna polymerases or kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > polymerase chain reaction pcr and reverse transcriptase polymerase chain reaction rt pcr products > near patient pcr machine",near patient pcr machine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > primers and linkers and adaptors",primers and linkers and adaptors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > primers and linkers and adaptors > adaptors or linkers",adaptors or linkers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > primers and linkers and adaptors > miscellaneous primers",miscellaneous primers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > primers and linkers and adaptors > sequencing primers",sequencing primers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products",protein expression products,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > bacterial expression kits",bacterial expression kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > eucariotic transfection reagents",eucariotic transfection reagents,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > insect expression kits",insect expression kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > insect media",insect media,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > insect medium supplements or reagents",insect medium supplements or reagents,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > mammalian cell expression kits",mammalian cell expression kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > mammalian cells",mammalian cells,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > kits for protein extraction from mammalian cells or tissues",kits for protein extraction from mammalian cells or tissues,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > kits for protein extraction from bacteria",kits for protein extraction from bacteria,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > kits for protein extraction from yeast",kits for protein extraction from yeast,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > reporter gene assay",reporter gene assay,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > stable mammalian cell lines",stable mammalian cell lines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > yeast expression kits",yeast expression kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > protein expression products > enzyme expression consumables",enzyme expression consumables,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors",vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > chromosome targeting vectors",chromosome targeting vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > display vector maps or sequences",display vector maps or sequences,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > enzyme reporter vector maps or sequences",enzyme reporter vector maps or sequences,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > expression complementary deoxyribonucleic acid cdna vectors",expression complementary deoxyribonucleic acid cdna vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > fluorescent protein vector maps or sequences",fluorescent protein vector maps or sequences,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > fusion vectors",fusion vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > gene targeting vectors",gene targeting vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > general cloning vectors",general cloning vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > hybrid system vectors or kits",hybrid system vectors or kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > insect expression vectors",insect expression vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > polymerase chain reaction pcr cloning vectors or kits",polymerase chain reaction pcr cloning vectors or kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > phage or viral deoxyribonucleic acids dna",phage or viral deoxyribonucleic acids dna,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > plasmid mutagenesis vectors or kits",plasmid mutagenesis vectors or kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > sequencing vectors",sequencing vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > signal transduction reporter vector maps or sequences",signal transduction reporter vector maps or sequences,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > virus mediated expression vectors or kits",virus mediated expression vectors or kits,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > vectors > yeast expression vectors",yeast expression vectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > clinical laboratory and toxicology testing systems, components, and supplies","clinical laboratory and toxicology testing systems, components, and supplies",
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > clinical laboratory and toxicology testing systems, components, and supplies > clinical laboratory instruments",clinical laboratory instruments,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > clinical laboratory and toxicology testing systems, components, and supplies > clinical laboratory instruments > lab screening test kit",lab screening test kit,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > clinical laboratory and toxicology testing systems, components, and supplies","clinical laboratory and toxicology testing systems, components, and supplies",
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > diagnostic and microbiological devices",diagnostic and microbiological devices,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > laboratory and scientific equipment > diagnostic and microbiological devices > microbiology devices",microbiology devices,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments",measuring and observing and testing instruments,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments",weight measuring instruments,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > electronic toploading balances",electronic toploading balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > laboratory balances",laboratory balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > mechanical balances",mechanical balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > pull spring balances",pull spring balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > calibration weights or weight sets",calibration weights or weight sets,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > animal weighing scales",animal weighing scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > bench scales",bench scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > bodyweight measuring scales",bodyweight measuring scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > floor or platform scales",floor or platform scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > postal scales",postal scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > truck or rail scales",truck or rail scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > triple beam balances",triple beam balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > moisture balances",moisture balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > balance weighing containers or bowls or boats or papers",balance weighing containers or bowls or boats or papers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > weight measuring instrument accessories",weight measuring instrument accessories,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > analytical balances",analytical balances,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > axle load scales",axle load scales,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > crane scale",crane scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > conveyor weighting scale",conveyor weighting scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > thermogravimeter",thermogravimeter,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > hopper scale",hopper scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > weight prototype",weight prototype,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > price indicating scale",price indicating scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > automatic packer scale",automatic packer scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > automatic selective scale",automatic selective scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > baggage scale, cargo","baggage scale, cargo",
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > baggage scale, check-in counter","baggage scale, check-in counter",
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > electronic weigh scale",electronic weigh scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > weight measuring instruments > cargo scale",cargo scale,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments",length and thickness and distance measuring instruments,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > micrometers",micrometers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > pedometers",pedometers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > rangefinders",rangefinders,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > rulers",rulers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > strain gauges",strain gauges,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > tellurometers",tellurometers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > thread counters or gauges",thread counters or gauges,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > distance meters",distance meters,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > height gauges",height gauges,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > laser measuring systems",laser measuring systems,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > measuring wheels for distance",measuring wheels for distance,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > feeler gauges",feeler gauges,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > gage block set",gage block set,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > go or no go gauge",go or no go gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > etalon wedge",etalon wedge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > calipers",calipers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > micrometer calipers",micrometer calipers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > thickness measuring devices",thickness measuring devices,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > alexometer",alexometer,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > curvimeter",curvimeter,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > gauge block",gauge block,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > vee block",vee block,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > wire meter",wire meter,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > cable or wire extension linear position sensor",cable or wire extension linear position sensor,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > dial indicator or dial gauge",dial indicator or dial gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > radius gauge",radius gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > cylinder gauge",cylinder gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > air micrometer",air micrometer,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > electrical micrometer",electrical micrometer,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > gage block comparator",gage block comparator,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > cylinder diameter measuring equipment",cylinder diameter measuring equipment,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > conical cup tester",conical cup tester,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > cigarette circumference tester",cigarette circumference tester,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > screw plug gauge and cross recess",screw plug gauge and cross recess,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > welding gauge",welding gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > thread pitch gauge",thread pitch gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > rail joint gap gauge",rail joint gap gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > wire gauge",wire gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > pin gauge",pin gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > sine bar",sine bar,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > telescoping gauge",telescoping gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > hole gauge",hole gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > taper gauge",taper gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > tire depth gauge",tire depth gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > drill gauge",drill gauge,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > cathetometer",cathetometer,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > length and thickness and distance measuring instruments > compressometer",compressometer,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories",viewing and observing instruments and accessories,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > ion microscopes",ion microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > monocular microscopes",monocular microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > stereo or dissecting light microscopes",stereo or dissecting light microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > illuminators for microscopes",illuminators for microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > microscope objectives",microscope objectives,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > photo attachments for microscopes",photo attachments for microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > profile projectors",profile projectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > video attachments for microscopes",video attachments for microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > binocular light compound microscopes",binocular light compound microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > combination electron and light microscopes",combination electron and light microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > electron microscopes",electron microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > inverted microscopes",inverted microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > magnifiers",magnifiers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > loupes",loupes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > telescopes",telescopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > borescope inspection equipment",borescope inspection equipment,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > binoculars",binoculars,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > metallurgical microscopes",metallurgical microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > darkfield microscopes",darkfield microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > scanning electron microscopes",scanning electron microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > transmission electron microscopes",transmission electron microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > fluorescent microscopes",fluorescent microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > scanning light or spinning disk or laser scanning microscopes",scanning light or spinning disk or laser scanning microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > scanning probe microscopes",scanning probe microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > polarizing microscopes",polarizing microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > acoustic microscopes",acoustic microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > projection microscopes",projection microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > wide field microscopes",wide field microscopes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > microscope eyepieces",microscope eyepieces,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > microscope condensers",microscope condensers,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > microscope collectors",microscope collectors,
"medical, laboratory & test equipment & supplies & pharmaceuticals > laboratory and measuring and observing and testing equipment > measuring and observing and testing instruments > viewing and observing instruments and accessories > microscope tubes",microscope tubes,
